baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
UTP23	601.578916384941	0.355728545541741	0.163511206483831	2.17556064315945	0.0295881289219045	0.135564214818493
NDUFB9	4144.53675761695	-0.0553670538778154	0.214466834548829	-0.258161379563839	0.796282362491313	0.908834740890191
TATDN1	537.731828876875	0.152251800145965	0.176904591321967	0.860643576338084	0.389434377921838	0.640527769450725
FAM83A	78.6385243886939	-5.13334470409578	0.860971625988194	-5.96226931195776	2.48758705902357e-09	5.82178196329767e-07
GSDMC	10.3946531116838	-4.13292128653161	1.01672462268049	-4.06493675311569	4.80454890077288e-05	0.00114271608155564
FAM135B	271.867575335388	1.48995128989617	0.765267310898642	1.94696842355195	0.0515385204296118	0.193175019001372
ZNF7	619.368203293938	0.104181253231373	0.163763762320343	0.636167927233991	0.524666975294794	0.74498367010692
ARHGAP39	528.277765472306	-0.195777616477041	0.271788123433264	-0.720331756972868	0.471320756351488	0.705662162449123
SLC39A4	567.329647736256	0.0190464654197892	0.482163768437746	0.0395020668630939	0.968490105686125	0.987119607357946
NAPRT	788.969142177644	-0.0725833982821118	0.541650006740541	-0.134004241445307	0.893399220499539	0.955606809832483
VLDLR	1257.92432287869	-0.0770490827960953	0.425242017380176	-0.18118878108701	0.8562194002551	0.939264306720775
AK3	3221.0404086807	0.0086005199529181	0.218195005604156	0.0394166673481104	0.968558191613658	0.987127883436589
UHRF2	1075.84310102976	-0.286997856125951	0.210434894086784	-1.36383206488365	0.172620425984631	0.404928912378108
NFIB	1666.3533549093	-0.596103922329374	0.248490988767126	-2.39889553052571	0.0164446056105609	0.0901808934347819
PLIN2	2420.67064041727	-0.908158536709863	0.503050154193869	-1.80530416130212	0.0710270988311387	0.236290513230489
HAUS6	707.37472676327	0.0684906125915646	0.221299971494969	0.309492188945545	0.756947153028658	0.887626344004548
CDKN2B	471.986219321509	-0.806168655186172	0.398659323164919	-2.0221994277873	0.0431557533815851	0.173038429194205
CDKN2A	1007.7962138949	-0.461148236319036	0.43381796853149	-1.06299939091979	0.287782227550866	0.544597234613718
C9orf72	507.918930014092	0.0711661945555713	0.234855888815283	0.303020694582389	0.761874090595427	0.890227007036205
ZCCHC7	780.478599659431	0.192820103626609	0.233277217037616	0.826570661615516	0.408480451953552	0.656787494643426
FBXO10	547.140370799817	-0.167119014064869	0.426484306181786	-0.391852669940065	0.695167075788168	0.852311899580835
SIGMAR1	3987.67947645075	-0.256346132282043	0.214369373637705	-1.19581509210957	0.231768725071201	0.482422994961187
CBWD5	130.907415599146	0.492065465796752	0.23316706685273	2.11035577381752	0.0348277228558928	0.15057929167143
CEP78	617.797068731088	0.129641747121854	0.217436102748006	0.596229170240879	0.551022141081558	0.764664861237086
NTRK2	74.003927896516	-2.59306459678763	0.665697515814221	-3.89525953633165	9.80936370837125e-05	0.00198279250704536
IDNK	198.645637333706	-0.102274602766345	0.31783177469193	-0.321788477144799	0.747612944298991	0.882439308175929
SHC3	535.586028212409	0.114697647015559	0.37911305030142	0.302542070035222	0.762238867818548	0.890367795363081
AUH	1276.99159133965	-0.360318408391676	0.237592775354876	-1.51653773080218	0.12938343721551	0.341903413297972
MFSD14B	3007.96850403438	0.510283075493747	0.196085496083081	2.6023499222887	0.00925873288322165	0.0604898349560782
AOPEP	808.050981816124	-0.264552703838304	0.341274148072819	-0.775191163269288	0.438226709055953	0.680648504908831
PLPPR1	476.490580724221	4.50568315788559	1.29587036380411	3.4769551675361	0.000507142610394973	0.00718875266596822
ZNF462	1168.18091913918	1.066953482183	0.229620005552648	4.64660507090863	3.37442296752556e-06	0.000139586985408071
INIP	870.995252155056	0.114452579432052	0.159681754470328	0.716754270465629	0.473525732780416	0.707159562001493
UGCG	8078.75147480639	2.37137737605611	0.444441736993022	5.33563159954381	9.5212543121008e-08	8.73021173686274e-06
ACTL7B	1.53372241495535	1.38726624318555	0.752794721218771	1.8428214280509	0.0653550871344271	0.22413827695432
SNX30	571.98170009992	-0.0167690719093727	0.220218659791303	-0.0761473706418179	0.93930185319157	0.974980009090449
STOM	10654.6346404576	-0.349173127730074	0.224271058191603	-1.55692460072919	0.11948838791363	0.325691793466065
GSN	17716.4377080051	-0.990917207650038	0.274390614828212	-3.61133783045175	0.000304621542376002	0.00484305067208259
MRRF	1678.87100198574	0.34417833268362	0.16479094241012	2.08857554699246	0.03674594828643	0.155574032254352
NR6A1	282.322992316456	0.735391694842257	0.447827108038356	1.64213305010395	0.100562433670586	0.293484752858845
CRB2	11.3798112805451	-0.245671415124097	0.539488271770327	-0.455378602240837	0.648836886617217	0.825282932297366
ALAD	7746.23171948762	-0.789869490473835	0.345800413671781	-2.28417740189156	0.0223611071016091	0.111511058811137
ASTN2	305.666919548651	0.0257650765297615	0.34704617702679	0.0742410613783323	0.940818573727205	0.975651313181984
WDR31	311.901466306034	-0.344767419193131	0.252636621948294	-1.36467712612027	0.172354551996846	0.404467929748413
POLE3	2631.47989162414	0.3544765119925	0.205075508148447	1.72851704814944	0.0838955672473678	0.262076290884442
SURF4	12171.1558873392	-0.166775395156857	0.197548395550653	-0.844225510877888	0.398543401576582	0.648333435793907
GBGT1	719.963807603753	-1.56103392415411	0.543755682248618	-2.87083698638091	0.00409386581516218	0.0336876783940679
SURF1	2070.81989663906	0.147925799179226	0.228951142255448	0.646102036102449	0.518213276847937	0.74039899678225
SURF2	651.499216659767	-0.0121883342229892	0.289608452202978	-0.0420855611439361	0.966430490511113	0.986182552051622
SURF6	2878.59782211257	0.44966786878572	0.223104575159959	2.01550267834411	0.0438520057113466	0.174796552635877
MED22	1320.55232512677	0.396316875433237	0.19161313965136	2.06831784163829	0.0386101451324665	0.160928021970031
REXO4	1292.89796929072	-0.00291186600419155	0.163659160093747	-0.0177922580228542	0.98580458098652	0.994020471432201
RPL7A	53292.8051288685	0.0917516705836493	0.253765424968567	0.36156095967374	0.717680143208045	0.866020566326752
GTF3C5	2687.32052617077	0.0333801321971947	0.186787248069941	0.178706697283188	0.858168010172308	0.940234578612113
ASB6	1429.78281086573	0.261338598764475	0.220459293624677	1.18542790584004	0.235848303695448	0.48696111309672
PTGES2	2841.94346810821	0.314824777365962	0.190781284298972	1.65018690655527	0.0989047139920357	0.290288168953379
NTMT1	1094.93148528389	0.284643497356507	0.272420044855843	1.0448698718449	0.296083116062292	0.551977717296441
CIZ1	3118.46308002898	0.031914388062938	0.165491698438977	0.192845854891664	0.847079690458101	0.935463871387151
SLC25A25	992.324587296517	0.134199095010707	0.437849171575995	0.306496172021225	0.759226893973514	0.888807876278946
SH3GLB2	3050.9697106835	-0.105087403026121	0.231834309143383	-0.453286674497894	0.650342326950126	0.826332646383641
MIGA2	1912.31268461008	0.252589788084037	0.286897010950508	0.880419727090188	0.378631973653621	0.630392460637661
PTGES	154.467237643036	-1.90124085614148	0.573773497724482	-3.31357384696501	0.000921117795339056	0.0112401515367946
LCN2	478.820539639947	-2.82372907708117	0.754031415197843	-3.74484274815032	0.000180506799104954	0.00321016517430912
LRSAM1	1292.25895577099	0.161093172356654	0.177597129267272	0.907070812581773	0.364369351648082	0.618174327175219
HMCN2	76.9051219869275	-1.38255549925057	0.466707255296023	-2.96236127371459	0.00305289345217398	0.0271060497193937
GPR107	3862.15353547265	-0.000361018328908222	0.170987967149396	-0.00211136686941714	0.998315374224342	0.999484269858351
PAXX	1396.12308590497	0.280130627442837	0.263205035230883	1.06430573107048	0.287190222598904	0.543900526795196
INPP5E	942.470700874622	0.319852646360346	0.236613032201925	1.35179640522668	0.176440454442135	0.410655176048821
SEC16A	4955.22631930759	0.139295013154854	0.197097156356782	0.706732738968107	0.479732580182739	0.712134536148683
DPH7	1009.75249241885	0.41670999061758	0.228138501950722	1.82656582319274	0.0677650759622642	0.22943917367364
NOTCH1	771.992785246006	-0.702241988307971	0.334910929848464	-2.09680224119801	0.0360110851227831	0.153509421589649
CACNA1B	99.8851025328075	-0.870746786444808	0.880219505594817	-0.989238230816518	0.322546597496712	0.578366256061074
NACC2	2142.08083419077	0.199573789684762	0.238867487637796	0.835500015755111	0.403436238074202	0.65240303337436
PROSER2	41.4512309984118	-1.19726135899159	0.477285673748104	-2.50847956442846	0.0121251981477306	0.0728309970793556
USP6NL	714.155851796984	0.475186531884776	0.227543372356561	2.088333872191	0.0367677280256784	0.15559735823989
COMMD3	421.361114023098	-0.0289376884850193	0.191123502825156	-0.151408320051	0.879653626675133	0.949417151157684
MSRB2	1377.38339694174	0.146883867778316	0.243289994864711	0.603739861394611	0.546016607954004	0.761102985692841
PDSS1	88.7772790312194	-0.221977059531508	0.211630685811562	-1.0488888162899	0.294229293376765	0.55008797627803
FAM171A1	1878.6713651841	1.12087424185176	0.420120906285973	2.66798015780912	0.00763087645860727	0.0528581120764859
MINDY3	880.102564600569	0.00217632712751231	0.17288646508001	0.0125881868572252	0.989956345315838	0.995866944704005
TMEM236	24.9774335431036	-1.35950584493023	0.491487412986467	-2.7661051107481	0.00567302460769919	0.0427536964361057
RSU1	2228.53317221709	-0.0207664295727183	0.172653741116916	-0.120277900950063	0.90426300949797	0.960012367638989
ST8SIA6	10.3673087473412	-3.37009914519892	0.787807273977555	-4.27782181825213	1.88730992886911e-05	0.000554181096736813
PARD3	1447.60850844393	0.52126894767543	0.2451861168259	2.12601330949569	0.0335021513377406	0.14663100100658
ZEB1	762.225284784396	-0.355422747475165	0.240903161480062	-1.47537601952385	0.14011147882517	0.359169823427596
FAM13C	355.132270173393	1.11927362268838	0.455808598559349	2.45557812254093	0.014065817611758	0.0808814407164852
NRBF2	586.539708879645	-0.448725232819223	0.180974478439001	-2.47949454911937	0.0131568741052195	0.0771887595895355
A1CF	1.90300057433264	0.134360385423556	0.715519046210475	0.18778030596831	0.851048874689242	0.937518273290763
CDHR1	255.492939527572	1.26086217038812	0.790333316402708	1.5953549524232	0.110632883533103	0.310773951643374
POLR3A	1065.52362939021	0.30661876473769	0.166033529924294	1.84672797643643	0.0647865749066847	0.222896395413465
HERC4	1664.09967478869	0.2790219956345	0.17091356066284	1.63253281104432	0.102567292280582	0.296927830452464
LRMDA	1090.13381725826	0.379732446360793	0.307278632075833	1.23579190585266	0.216535924440187	0.463021009447563
CAMK2G	747.542693422427	0.12925874089728	0.168858564079647	0.765485254489736	0.443982643650774	0.684992327877314
GLUD1	7068.32215859867	-0.149035028001845	0.177188930699062	-0.841108004963167	0.400287430994361	0.649937683090187
ANKRD1	14.9949915233539	0.69329022493221	0.544611469442776	1.27299967744263	0.203018156317524	0.446540698807549
HTR7	12.9154812612889	-1.3646574997066	0.752415328460803	-1.81370241685299	0.0697235528014286	0.233150868980635
RPP30	1046.29647739855	0.0988930686425638	0.163716067148875	0.604052310593532	0.545808864215036	0.760949505991541
FRA10AC1	749.92748873021	0.14947351554268	0.224621454515321	0.665446298819532	0.505765080304552	0.731484613218012
ADD3	1487.71564140038	-0.691955564607809	0.270852510176425	-2.55473196152803	0.0106269596091849	0.0664794868664695
VAX1	4.11673728125197	-0.788035324306743	1.2058754038324	-0.653496473849857	0.513436261931222	0.736968323589178
DNAJB12	3118.1778512566	-0.0953666299011098	0.140794237127526	-0.677347538129209	0.4981854757151	0.725859846707229
EIF4EBP2	7152.68419501437	0.0201892587946803	0.214990310378047	0.093907761513432	0.925182428290825	0.968843170668865
NPFFR1	1.9702987669944	-0.351589477722184	0.739001801960725	-0.475762679859974	0.634243460469107	0.815918035936633
PLEKHS1	1.36454832597606	0.176143886343671	1.00159860742256	0.175862750844819	0.860401769722327	0.941408488182056
TCF7L2	770.520333949902	0.280979031916663	0.191361999598951	1.46831153784726	0.142019618293044	0.361754872908935
MKI67	1276.09362061348	0.985022203605192	0.57119455462049	1.72449508777207	0.0846185049836553	0.263351976601265
CYP17A1	55129.8233996041	0.0673101407812783	0.702616457541152	0.0957992658140034	0.923680000474621	0.968487232688662
INA	409.15640702001	0.0803291305259321	0.954242908888044	0.0841810086066425	0.932912517522115	0.972120048099129
FUOM	200.470059121917	0.329030931207147	0.523217617320223	0.628860574099842	0.529440339277383	0.748312123925522
LRRC27	286.934505279674	-0.530652372868233	0.222410878885913	-2.38591014758966	0.0170369130219894	0.0924380926488961
MTG1	122.718377366186	-0.0804006648439202	0.280202673642561	-0.28693753631517	0.774160148578968	0.896586150354226
PAOX	10.2410874005044	-0.185668082958055	0.37668296250608	-0.492902789451377	0.622081276221962	0.808457939401699
GSTO1	5335.60565540824	-0.103257411149573	0.211924166160093	-0.487237548319853	0.626089999093701	0.810780431407627
TAF5	167.369098492963	0.0140740947361753	0.206830969461938	0.0680463606237911	0.945748729341265	0.977496063596917
PPRC1	1608.21901058487	0.563091658769458	0.199935517763625	2.81636632184171	0.0048570251015814	0.0380599671894412
ITPRIP	1523.40627175082	-1.27730149815394	0.232346859121174	-5.49739085342144	3.85451737159659e-08	4.27338469661648e-06
CNNM2	1146.62588226615	-0.23270739777406	0.207969711954618	-1.11894850258215	0.263162109270474	0.518009909006176
PDCD11	1497.7565904054	0.292054067068776	0.176598055281998	1.6537785005753	0.0981725258175436	0.289435238401207
ADAM12	175.498930372693	0.588964899043215	0.596865358403453	0.986763414480325	0.323758634010594	0.579517223093335
RGS10	431.269996589224	-2.19469588429428	0.410184032509834	-5.35051515990364	8.77042049156628e-08	8.17022110840542e-06
BTBD10	764.583213288108	-0.24561546636594	0.145179657218282	-1.69180359750161	0.0906834274528115	0.274545465441707
ADM	775.433805249913	0.0419645354260712	0.400536620160322	0.104770783278878	0.916557693991551	0.965044929816403
GAS2	34.3054676697999	0.00319399753613747	0.30088389799047	0.0106153820708566	0.991530309608669	0.996289679262004
SLC5A12	5.21700665479023	-0.409285595565863	0.802949060789239	-0.509727970991792	0.610242054117908	0.800965015258608
LIN7C	1231.75344175258	-0.0865271039925545	0.15872248319473	-0.54514711621792	0.585652339855909	0.785611168447268
LRRC4C	153.28029685341	1.32340901355202	0.696255700275906	1.90075142369045	0.0573345794457977	0.206594373143916
IMMP1L	131.912100905081	0.331194424899471	0.153686432900004	2.15500105409411	0.0311617517323473	0.140066958071802
SAA4	1.02240152980346	0.442375312026132	1.22904202137107	0.359935058634231	0.718895698662457	0.866824943412452
PGAP2	710.045818849637	0.458939035201439	0.173677209598517	2.64248277746027	0.00823006508320359	0.0557167953786975
TUT1	641.593446485024	0.0339646314349935	0.249479443750008	0.136142004024299	0.891709022224729	0.954770127047681
SYT8	23.9898403716521	-0.934085892523576	1.06598592809767	-0.876264749751919	0.380886123544351	0.632417151090836
ZNF214	47.0936990287578	-1.08354580907549	0.424614333473526	-2.55183521529201	0.0107157186626591	0.0668339946023132
ZNF215	65.2191228204536	-0.147326459248731	0.593981458715224	-0.248032084313536	0.804109582579577	0.912748055337795
HSD17B12	1580.97582204602	0.850730947431784	0.287593956051369	2.95809744791657	0.00309544250967653	0.0273588701719152
APIP	790.447275621919	0.075680001155074	0.226147882177884	0.334648286007585	0.737890415959909	0.877564774611665
PAMR1	220.438614523033	-2.07634753206706	0.448522826128822	-4.62930181277041	3.66900685559392e-06	0.000150043340666771
DGKZ	1700.50502682231	-0.198193510543374	0.156045365015908	-1.27010187404906	0.204048344178613	0.4478710365751
EIF3M	4185.1164515145	0.736126847334067	0.168856525809216	4.35948118561781	1.30371161445098e-05	0.000414576831483013
TNKS1BP1	6647.28406312639	-0.418008691769817	0.144066161040064	-2.90150503596449	0.00371374810145106	0.0314600427490151
SERPING1	2554.75909893764	-1.91991602602475	0.456212712489996	-4.20837905972832	2.57209131234386e-05	0.000714257509384021
SSRP1	2835.19635653082	0.186840458793474	0.178001254589648	1.04965810058026	0.293875334108848	0.549847086238821
SLC43A1	789.523441429611	-0.0830153074699622	0.355115464120978	-0.233769902629983	0.815163616433704	0.918946094257643
PTPRJ	324.784427159664	-1.83287322860734	0.402504562028856	-4.55367069473349	5.2717857993513e-06	0.000201725367896962
C11orf49	1019.58634512091	-0.16930468056221	0.141319721781768	-1.19802585532724	0.230906951543286	0.481332322414671
ARFGAP2	3232.6120983988	0.0752048964343272	0.20161841842574	0.373006082586777	0.709143916898375	0.860675704622065
CELF1	3840.74049162886	0.0747689702924988	0.111357580922078	0.671431344623212	0.50194578250135	0.728472207763395
HIKESHI	1030.34509176333	0.0915285224783968	0.170461860069497	0.536944290300954	0.591306096160186	0.78884532422468
CCDC81	25.3625343469882	-0.204663667474447	0.272239207668807	-0.751778809624771	0.452184087311158	0.690201101318081
SESN3	2243.38110167372	1.3994183473486	0.358891619243027	3.8992784236652	9.64797819570615e-05	0.00195766004335699
ENDOD1	2739.91493525425	0.691890966553998	0.272680745584479	2.5373664175333	0.0111689984092445	0.068953134790758
CCDC82	538.540302642425	0.311819360290388	0.182436396498724	1.70919490997822	0.0874148514094338	0.268449668839219
KLHL35	121.089647469928	-0.806245813664098	0.529112503092104	-1.52377010362152	0.127566150248533	0.338882453439024
TENM4	233.851298762164	-2.28224604035744	0.511885000601318	-4.45851321620374	8.25301092232309e-06	0.000287161446865271
SERPINH1	9886.03743972359	-0.27117416212201	0.306121107515624	-0.885839478116255	0.375704033054392	0.627673076021312
CAPN5	1447.7124692763	0.710910232051927	0.426192808189901	1.66804840060831	0.0953061190463157	0.283564879505354
INTS4	711.626634430673	0.195503677034855	0.169619241093897	1.15260318212737	0.24907329652377	0.50248939182454
PAK1	953.178781751012	-0.141928422147861	0.291874734838141	-0.486264843123772	0.626779402300589	0.811243728874329
RPS3	24201.9815143004	0.0799282243844161	0.254512012200305	0.314044998086422	0.753486862768618	0.885984572273149
ZC3H12C	672.041485685508	-0.435010047554977	0.206913855530813	-2.10237273110111	0.0355206379703653	0.152078544307587
TTC12	315.679307382215	-0.156770078132141	0.267643203444958	-0.585742795312123	0.558048370728127	0.768860914386666
NCAM1	4740.09651242216	-0.0972800290495589	0.512118915667016	-0.189955938110303	0.849343658097896	0.936761447320742
DRD2	14.7674181901933	-0.560441118930363	0.608507392433442	-0.921009548773335	0.35704544170868	0.611986823524211
NPAT	427.878593671839	0.196966774384005	0.179728674251439	1.09591179707057	0.273117375897796	0.528704348235537
ATM	1653.13868013837	0.0274881629749079	0.179720971353811	0.152949111992015	0.878438405737929	0.948824116855216
AASDHPPT	1455.66326940655	-0.00163996742518746	0.160566046314977	-0.0102136626193709	0.991850817972624	0.996449870754404
GLB1L2	384.420514285965	-1.58109563041206	0.594641747058291	-2.65890452231749	0.00783951758870061	0.0539496468849026
SLX4IP	480.98493096437	-0.634659797895061	0.250173184092389	-2.53688180129123	0.0111844709463309	0.0690194293869031
LAMTOR1	3917.05797401987	-0.197864240249659	0.1859670750871	-1.06397457806436	0.28734021611039	0.543972602346886
P4HA3	199.73472661577	-2.92348446770194	0.535563440838935	-5.45870805356399	4.79611629150662e-08	4.99710444606668e-06
GRIK4	545.367493376761	0.0834254869423305	0.465331394427329	0.179281879411983	0.857716374467183	0.939959163590374
ST14	284.222613054761	-1.0205943468499	0.53149225226483	-1.92024313148663	0.0548271958775839	0.200925088104584
HYOU1	2482.31097836265	0.333165257660606	0.301028596905319	1.10675617228949	0.268399361888156	0.523815331002262
ADAM33	30.7216307405637	0.441655601040284	0.663393521725775	0.665752056021508	0.505569594289599	0.731390633008139
KAT14	1068.27604021586	-0.453219677364417	0.219158418345733	-2.0680003113065	0.0386399938246305	0.160975130724186
TKFC	2537.23453868384	0.261109511181438	0.303175390245338	0.861249031361485	0.389100900669388	0.640223692890809
MTA2	3013.56465335175	0.0265149312608409	0.146564865818191	0.180909190704216	0.856438854748142	0.939285362339332
TMEM138	1895.58476331682	-0.431573775399883	0.236317927243456	-1.82624221714366	0.0678137847623262	0.229474653091031
FADS1	7869.13678316009	0.923003904941963	0.485124188583004	1.90261365370784	0.0570909762221628	0.205971131487976
TMC2	5.83291510084011	-1.01639242597553	0.592487621754212	-1.71546609356367	0.0862598067075613	0.266549750315714
ROM1	144.141893482521	0.280887237773865	0.392883057519866	0.714938535519978	0.474647023958111	0.707822650064047
EML3	925.969729344672	-0.104670095985443	0.269521308884062	-0.388355549395421	0.697752934221854	0.853365213541413
INCENP	435.556463273035	0.266607074498077	0.256956092634754	1.03755887538748	0.299475472273649	0.555276881724998
ZP1	99.3418054071147	1.29962819970755	0.825600557560182	1.57416100050637	0.115450232966965	0.319253145603283
PLCH2	126.314918215045	0.983388992289646	0.646736656412207	1.52054005682163	0.128375299250865	0.340195126379781
FRG1BP	347.620262916701	-0.583663696827382	0.34852914262578	-1.67464818703573	0.0940032788710689	0.281209357271225
CPSF7	2535.82210074318	0.135948024103971	0.185694114325506	0.73210734006176	0.464103054072339	0.700249254884412
MS4A2	89.3869449519756	-7.05933444371525	1.17183672499297	-6.02416214917448	1.6998788319928e-09	4.4254524092184e-07
B3GAT3	2260.14849131923	-0.074244524944652	0.209803727043084	-0.353876101206751	0.72343173809532	0.869138587144694
EI24	2165.13389655356	0.310847150072278	0.1823855464878	1.70434091987147	0.0883174144292726	0.270230724020167
CCDC15	62.5461573968719	0.553911541929534	0.228936794117787	2.41949549465845	0.0155420532597201	0.0867154973109297
CHEK1	352.542000446007	0.88660440431826	0.379959132028392	2.33342043810125	0.0196260896183583	0.10218744763143
FEZ1	659.75715414781	-0.096120151872329	0.451846308803462	-0.212727535889063	0.831539487773135	0.928248953415851
ESAM	1207.04915118262	-0.95002742540189	0.264810351701724	-3.58757661585668	0.00033376567553904	0.00522099762197817
KIRREL3	23.578695729128	1.9007964682446	0.511075376609689	3.71920964154813	0.000199847134020288	0.00348930702620572
MPZL2	278.600040241419	-1.17803318638059	0.357316683084162	-3.29688828467917	0.00097762378603751	0.0117742892826442
SCN2B	1.38617754866879	-2.24669215160462	1.16621837618862	-1.92647637653178	0.0540449188009372	0.199019027508262
SIDT2	1991.233425801	-0.125532352495227	0.294098831493503	-0.426837304513398	0.669497833167449	0.837587503027507
TMEM25	1117.82766693236	0.605763641648733	0.402461254230063	1.50514772610248	0.13228610109837	0.346808125404985
TAGLN	1438.23033093726	-0.651326959208195	0.347930813722823	-1.87200136785548	0.0612064142719327	0.214967071469648
JPH2	188.814768543875	0.931891385073439	0.578776774792298	1.6101050105334	0.107374933433706	0.304526632531856
DUSP15	1117.77358301644	-0.652479940648442	0.551331135515189	-1.18346289301934	0.236625744347114	0.487737413662741
COMMD7	1525.57952065612	-0.299159632943777	0.192830906420183	-1.55140915166318	0.120803663450703	0.328061210663649
C20orf144	9.49956720801049	0.108606682433595	0.330250229711313	0.328861792249269	0.742260154787246	0.879496536675606
KIAA1755	27.3058869520958	-0.301157534701278	0.530871072157545	-0.567289405085355	0.570517574092275	0.776130172633195
SPATA25	31.1001828164617	-0.443299639920709	0.350814858561747	-1.26362846128618	0.206363413129467	0.450946259583402
OCSTAMP	7.88341411480614	-0.909211804846473	0.875596503527078	-1.03839131515942	0.299087911227976	0.55497042863595
DSN1	809.276020479092	0.188777343791547	0.223179713884882	0.845853507496296	0.397634471471471	0.647577408353729
SOGA1	6119.98865547662	0.372111979392544	0.245201515104459	1.51757618314071	0.129121274713488	0.341551132005433
CNBD2	11.8672607215632	1.01754628095369	0.324229426146338	3.13835265678331	0.00169900329752682	0.0177116689843715
CDH22	204.501564690494	-0.0614122760170018	0.763905920680034	-0.0803924597970548	0.935925123706038	0.973674663041311
LSM14B	1989.74376093058	0.0553999441919259	0.117867943246951	0.470017060328734	0.638342828851018	0.818571840165937
YTHDF1	2592.54206860441	-0.0654065327926224	0.115395956873958	-0.566800905027056	0.570849455642059	0.776453255008218
CABLES2	631.727166940023	-0.379956263760193	0.235532080392438	-1.61318264215694	0.106704833408189	0.303427493531756
LTO1	482.898504186479	0.18958571287499	0.154186891296408	1.22958385943803	0.218852977239624	0.466095618315167
TRPT1	1250.84831210857	0.225875992788457	0.289244630795825	0.780916804460584	0.434851427823291	0.677752722496874
NUDT22	636.1651143347	-0.0387318112271167	0.185233644340914	-0.209097064223562	0.83437246646292	0.929507137891202
FERMT3	496.844380471143	-1.5935965126835	0.394910247913337	-4.03533846260989	5.452364170761e-05	0.00125874928338123
PLCB3	1560.04119632213	-1.01170305136241	0.283710174760089	-3.56597380484478	0.000362507582340349	0.00557195365623611
MRPL49	3398.55621126324	-0.0555929457042305	0.283991179289724	-0.195755888768345	0.844801237658338	0.934544141727059
FAU	9496.60950183663	-0.205163812916857	0.308217530120838	-0.665646152042103	0.505637299546541	0.731390633008139
TM7SF2	17968.8159933864	-0.485422354891969	0.555890802387991	-0.873233291154838	0.382535932541518	0.634145359090658
VPS51	1629.07351135488	0.0081544803271041	0.230237589547192	0.0354176759022778	0.97174669022221	0.988011367372174
TBX6	97.1419018259039	-0.187266601483092	0.326866792859948	-0.572914121512888	0.566702842595818	0.773990420366709
PPP4C	4344.239746568	-0.0167787660256177	0.158651119359399	-0.105758888392134	0.915773656103078	0.964792369070142
ALDOA	368.237406254204	-0.114174912298389	0.302758271505417	-0.37711574891306	0.706087587855039	0.858875745912103
TLCD3B	37.8729045567361	1.24167387730669	0.560266069618682	2.21622180003114	0.0266763155791023	0.1256385090705
DOC2A	178.513209042106	0.557207709998843	0.536417027238155	1.03875843178904	0.298917098234389	0.554915091421092
HIRIP3	1373.64040533648	-0.358201645658766	0.180317944681215	-1.98650026924405	0.0469778029679437	0.182881011874406
TAOK2	4592.93354887046	0.375113736547776	0.177591870254636	2.11222358326384	0.034667276653191	0.15010938331142
TMEM219	6217.68694872501	0.0378845859950889	0.21961537816019	0.172504249531449	0.863041120798725	0.942210311526479
HMGA2	613.683437537388	2.88293445582417	0.805807507703124	3.57769619700081	0.000346636011967842	0.00537046378159316
MMP3	1.86500926774818	0.929898249628019	1.08357610121903	0.85817530359139	0.390795670810279	0.641997868583364
CNKSR2	23.3344763320304	-3.28269531886769	0.80739206162761	-4.06580083565616	4.78678024672402e-05	0.00114123416544545
CNTN5	6.45147261003901	-2.32606060865535	1.19782037021458	-1.9419110465108	0.0521478698876803	0.194739701611806
KLRF1	12.5053616754832	-1.66041657238219	0.485143722534957	-3.42252511009776	0.000620423670335783	0.00830592900810411
CLEC1A	112.399160372575	-1.30534629105327	0.29425604833406	-4.43608992387252	9.16075928280544e-06	0.000315359408698986
MKX	61.4906597279865	0.610986168485158	0.684256265064606	0.892920093946775	0.371899965533539	0.624286654866259
MPP7	786.231224636023	-2.55060575204257	0.588819009764706	-4.3317313295673	1.47941401044637e-05	0.000457441714916174
ITGB1	6364.88467354565	0.0841899202533726	0.246300266125231	0.34181822690588	0.732487691833739	0.874487303121615
PCDH15	53.1923423315693	0.37782874691016	1.06320403196454	0.355368053121494	0.72231387889266	0.868647258877068
PPIAP26	0.954994743101426	0.85808194288365	0.597382481243791	1.43640292413173	0.150887721572139	0.375813584953309
CTF1	281.31153329106	-0.585943714234049	0.561451097879478	-1.04362377497715	0.296659488692173	0.552362539673459
CWC15	2692.04376389287	-0.0679536349944298	0.211498803378018	-0.321295600301692	0.747986390266438	0.882629994633298
FCGR1A	87.080669682231	-2.28683782680064	0.504536641793484	-4.53255053720495	5.82757277156226e-06	0.000219252086288016
ARID5B	895.667671110142	0.0522987616956941	0.300831786230735	0.17384719331348	0.861985554165455	0.941869019612379
KLHL1	1.51896032996277	-2.27041460194553	1.66964179910093	-1.3598213719662	0.173886457526971	0.406753415850095
CDH8	119.871776166796	-2.10038986686839	1.03508846759129	-2.02918874340869	0.042439069665423	0.170987756432832
DCUN1D2	461.884936795564	0.227445639032194	0.207559113115352	1.09581138413224	0.273161325492458	0.528711307898362
TMCO3	1730.00825810387	0.118952548556972	0.278085212171014	0.42775575021882	0.668828956126355	0.837181081809158
TMEM218	513.948479444757	0.111472238645523	0.191080625277522	0.58337802947642	0.559638844689547	0.769823533210256
TIRAP	128.631291634294	-0.0451138440567863	0.191800533515106	-0.235212297014977	0.81404396207703	0.91832417183
